Year,Border,Date,Measure,Port Name,State,Value
2011,US-Mexico Border,3/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,4/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,5/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,6/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,7/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,8/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,9/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,10/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,11/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2011,US-Mexico Border,12/1/2011 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,1/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,2/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,3/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,4/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,5/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,6/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,7/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,8/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,9/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,10/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,11/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2012,US-Mexico Border,12/1/2012 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,1/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,2/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,3/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,4/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,5/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,6/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,7/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,8/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,9/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,10/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,11/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2013,US-Mexico Border,12/1/2013 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,1/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,2/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,3/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,4/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,5/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,6/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,7/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Train Passengers,Lukeville,AZ,0
2010,US-Mexico Border,1/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,2/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,3/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,4/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,5/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,6/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,7/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,8/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,9/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,10/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,11/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2010,US-Mexico Border,12/1/2010 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,1/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,2/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,3/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,4/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,5/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,6/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,7/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,8/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,9/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,10/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,11/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2011,US-Mexico Border,12/1/2011 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,1/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,2/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,3/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,4/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,5/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,6/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,7/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,8/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,9/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,10/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,11/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2012,US-Mexico Border,12/1/2012 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,1/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,2/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,3/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,4/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,5/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,6/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,7/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,8/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,9/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,10/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,11/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2013,US-Mexico Border,12/1/2013 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,1/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,2/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,3/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,4/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,5/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,6/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Train Passengers,Naco,AZ,0
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,176733
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,188792
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,178279
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,172270
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,183475
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,192369
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,216573
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,166472
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,163176
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,199042
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,175673
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,188467
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,169646
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,189624
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,186523
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,171916
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,186485
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,181447
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Hidalgo,TX,191863
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,166078
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,156891
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,177617
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,191910
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,193181
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,184152
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,204331
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,195415
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,189325
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,199442
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,203449
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Pedestrians,Hidalgo,TX,285908
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,238876
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,246353
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,275765
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,243717
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,265817
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,241961
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,203732
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,238479
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,265159
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,326270
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,264557
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,316497
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,300080
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,357778
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,331123
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,315173
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,341928
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,321556
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Laredo,TX,322535
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,286121
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,266039
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,319800
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,337797
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,315818
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,314077
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,341294
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,318678
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,293079
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,316193
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,326372
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Pedestrians,Laredo,TX,354754
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,2752
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,3928
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,3752
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,3501
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,14824
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,17387
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Presidio,TX,27860
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,16222
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,12868
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,24958
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,17128
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,17804
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,22397
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,37964
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,20529
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,11895
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,15878
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,19983
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Presidio,TX,34385
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,19541
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,15272
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,20125
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,35977
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,22754
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,29185
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,37779
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,26025
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,20934
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,19401
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,21494
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Pedestrians,Presidio,TX,40295
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,57724
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,66212
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,55385
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,59775
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,58579
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,73245
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Progreso,TX,85734
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,94628
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,107411
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,132148
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,80933
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,78933
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,65968
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,73434
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,68734
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,69932
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,67404
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,94205
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Progreso,TX,100399
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,102352
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,112896
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,133671
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,88010
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,88643
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,76557
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,87460
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,84735
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,78225
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,79094
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,96395
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Pedestrians,Progreso,TX,112082
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,5141
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,5584
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,5080
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,4151
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,6272
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,6896
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Rio Grande City,TX,6672
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5443
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5979
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5173
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,2446
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,3701
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,4962
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5812
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5567
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5022
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,5924
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,4762
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Rio Grande City,TX,6480
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,2807
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,6376
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,4762
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,2530
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,2547
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,4661
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,6691
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,7004
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,6619
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,7282
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,8315
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Pedestrians,Rio Grande City,TX,10043
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Pedestrians,Roma,TX,20245
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Pedestrians,Roma,TX,15867
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Pedestrians,Roma,TX,15714
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Pedestrians,Roma,TX,16951
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Pedestrians,Roma,TX,20379
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Pedestrians,Roma,TX,31614
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Pedestrians,Roma,TX,22630
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Pedestrians,Roma,TX,23762
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Pedestrians,Roma,TX,20614
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Pedestrians,Roma,TX,17264
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Pedestrians,Roma,TX,25456
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Pedestrians,Roma,TX,20944
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Pedestrians,Roma,TX,22205
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Pedestrians,Roma,TX,15712
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Pedestrians,Roma,TX,15832
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Pedestrians,Roma,TX,18606
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Pedestrians,Roma,TX,16943
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Pedestrians,Roma,TX,19731
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Pedestrians,Roma,TX,21140
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Pedestrians,Roma,TX,14820
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Pedestrians,Roma,TX,17760
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Pedestrians,Roma,TX,18005
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Pedestrians,Roma,TX,20242
